,Tweets,clean_tweet,polarity,subjectivity,,Product,,,,,
17-03-2020 03:33,b'@Verizon @VZWSupport this is who you contract with? https://t.co/F6DWvVfIjI',this contract with https DWvVfIjI,0,0,,0,,,,,
17-03-2020 03:33,b'@VZWSupport @verizon never again. I\xe2\x80\x99ll go with Apple Care in the future https://t.co/jY8DEj5XZZ',never again with Apple Care future https,0,0,,0,,,,,
17-03-2020 03:33,"b'RT @femmereh: For the next 60 days @verizon, @ATT, @comcast, and other companies are joining the #KeepAmericansConnected challenge by not t\xe2\x80\xa6'",next days other companies joining KeepAmericansConnected challenge,0.5,0.6,,0.3,,,,,
17-03-2020 03:30,b'@laureneutsler @verizon @sprint @ATT I know @TMobile and @MetroByTMobile will be adding hotspot services! I hope ev\xe2\x80\xa6 https://t.co/ZItCfEKrwU',know will adding hotspot services hope https ZItCfEKrwU,0,0,,0,,,,,
17-03-2020 03:30,"b'RT @DanielSabbagh2: @JohnLegere Tmobile literally made us cry today, thank you guys for helping us in a time of need, I will never be switc\xe2\x80\xa6'",Tmobile literally made today thank guys helping time need will never switc,0.25,0.416666667,,0.104166667,,,,,
17-03-2020 03:30,"b'@NewtonNikia I have verizon, mine\xe2\x80\x99s been fine all day'",have verizon mine been fine,0,0,,0,,,,,
17-03-2020 03:30,b'Broadband companies are making it easier and cheaper to work at home in the COVID-19 era. #TeamEricsson https://t.co/VPuhPRXhLo',Broadband companies making easier cheaper work home COVID TeamEricsson https VPuhPRXhLo,0,0,,0,,,,,
17-03-2020 03:28,"b'RT @DetectorDigi: Verizon outage.\n\nRetweet and comment, if you are having issues with Verizon calls and  internet.\n\n#Verizon #VerizonOutage\xe2\x80\xa6'",Verizon outage nRetweet comment having issues with Verizon calls internet Verizon VerizonOutage,0,0,,0,,,,,
17-03-2020 03:27,b'All I really have to say is.. @Verizon and @ATT better not let the internet go out or there WILL be riots. The day\xe2\x80\xa6 https://t.co/tKjLJItIHZ',really have better internet there WILL riots https tKjLJItIHZ,-0.8,0.9,,-0.72,,,,,
17-03-2020 03:27,b'RT @imranvpf: This article notes that a Verizon  report found that approximately 40% of companies had their mobile security compromised. #c\xe2\x80\xa6',This article notes that Verizon report found that approximately companies their mobile security compromised,0,0,,0,,,,,
17-03-2020 03:27,"b""Been paying a lot for 'gigabit' internet for years and expect Verizon to hold up their end of the bargain. The same\xe2\x80\xa6 https://t.co/tDsJLI9s7p""",Been paying gigabit internet years expect Verizon hold their bargain same https tDsJLI,0.28125,0.40625,,0.114257813,,,,,
17-03-2020 03:25,"b""RT @MitchellsTaver1: @TheDailySampler Mitchell's tavern https://t.co/5qULvWzJon""",Mitchell tavern https qULvWzJon,0,0,,0,,,,,
17-03-2020 03:25,b'RT @Bobbybandino: Hey @verizon. I\xe2\x80\x99m stuck in the house by way of government order due to corona. Our apartment building hasn\xe2\x80\x99t had internet\xe2\x80\xa6',stuck house government order corona apartment building hasn internet,0.5,0.55,,0.275,,,,,
17-03-2020 03:24,"b'RT @JessePagan_: All four major U.S. phone carriers (@ATT, @sprint, @TMobile, @verizon) have signed the ""Keep Americans Connected Pledge,""\xe2\x80\xa6'",four major phone carriers have signed Keep Americans Connected Pledge,0,0,,0,,,,,
17-03-2020 03:24,b'RT @diegoscotti: Join @verizon and our friends at @GlblCtzn for #TogetherAtHome @WHO @coldplay we can do this if we stand together... at ho\xe2\x80\xa6',Join friends TogetherAtHome this stand together,0.5,1,,0.5,,,,,
17-03-2020 03:34,b'DEAL: Pixel 4\xe2\x80\x99s $40 Fabric Case is 50% Off at Verizon (Kellen/Droid Life) https://t.co/ZzgM6T3AXo',DEAL Pixel Fabric Case Verizon Kellen Droid Life https ZzgM,0,0,,0,,,,,
17-03-2020 03:33,"b'RT @slpng_giants: Is this really it, @verizon? \nWe\xe2\x80\x99re in the middle of a pandemic.'",this really middle pandemic,0.5,0.5,,0.25,,,,,
17-03-2020 17:38,"b'RT @Codyak101: I have seen the stuff about free internet access for students. Is there a rural option? Any of these wireless companies , @A\xe2\x80\xa6'",have seen stuff about free internet access students there rural option these wireless companies,0,0,,0,,,,,
17-03-2020 17:38,b'@flyasjaay i saw on fb and i think verizon is',think verizon,0.5,0.5,,0.25,,,,,
17-03-2020 17:38,b'@JohnLegere @TMobile I\xe2\x80\x99m seriously considering switching from @verizon to @TMobile.  I\xe2\x80\x99m sick of the inconsistent b\xe2\x80\xa6 https://t.co/2bjxX5W3RA',seriously considering switching from sick inconsistent https bjxX,0,0,,0,,,,,
17-03-2020 17:38,b'RT @flyasjaay: Verizon *',Verizon,0.25,0.416666667,,0.104166667,,,,,
17-03-2020 17:37,b'RT @tbformayor: Can\xe2\x80\x99t believe Verizon right now \xf0\x9f\x98\x92',believe Verizon right,0,0,,0,,,,,
17-03-2020 17:37,b'@Jon_Shaban Verizon had an area-wide cellular outage but voting systems functional and still able to process voters.',Verizon area wide cellular outage voting systems functional still able process voters,0.4,0.8,,0.32,,,,,
17-03-2020 17:37,b'@GovPritzker @chicago Please request that @ATT set the example of other Chicago loop mobility companies (T-Mobile a\xe2\x80\xa6 https://t.co/J04ny40J5S',Please request that example other Chicago loop mobility companies Mobile https,0,0,,0,,,,,
17-03-2020 17:37,b'The #Verizon #MobileSecurityIndex concludes that by waiting until their fingers are burned (and suffer a mobile bre\xe2\x80\xa6 https://t.co/WvTkwDB4St',Verizon MobileSecurityIndex concludes that waiting until their fingers burned suffer mobile https WvTkwDB,0.25,1,,0.25,,,,,
17-03-2020 17:37,b'teespring: vegas_sig WHANY verizon We can take a look for you!\n\nCan you please send us a DM with the name and email\xe2\x80\xa6 https://t.co/VrcFxZtGVo',teespring vegas WHANY verizon take look nCan please send with name email https VrcFxZtGVo,0,0,,0,,,,,
17-03-2020 17:36,b'Verizon * https://t.co/ReYD3OCTtY',Verizon https ReYD OCTtY,0.25,0.416666667,,0.104166667,,,,,
17-03-2020 17:35,"b""RT @twittmut: Verizon, T-Mobile, Apple close retail doors amid COVID-19, impacting carriers' Q1 https://t.co/tReZWOnRCf""",Verizon Mobile Apple close retail doors amid COVID impacting carriers https tReZWOnRCf,0.55,0.55,,0.3025,,,,,
17-03-2020 17:35,"b'Will @Verizon suspend bill collection for internet + phone, considering people are out of work and living paycheck to paycheck?'",Will suspend bill collection internet phone considering people work living paycheck paycheck,0,0,,0,,,,,
17-03-2020 17:35,b'@comcast @Xfinity one of your old cable lines is hanging from my house and blocking the walkway. I don\xe2\x80\x99t have an ac\xe2\x80\xa6 https://t.co/2WSrbvwKED',your cable lines hanging from house blocking walkway have https WSrbvwKED,0,0,,0,,,,,
17-03-2020 17:35,b'Wireless carriers expecting a deluge of new traffic. RT @FierceTelecom: While @verizon preps its network for an inc\xe2\x80\xa6 https://t.co/w0zc2OnG3Q',Wireless carriers expecting deluge traffic While preps network https,0,0,,0,,,,,
17-03-2020 17:34,"b'Together, as public and private sectors, we can drive innovation. The time is right now. Read Verizon\xe2\x80\x99s Rose Stuckey Kirk\xe2\x80\x99s call to action.'",Together public private sectors drive innovation time right Read Verizon Rose Stuckey Kirk call action,0,0,,0,,,,,
18-03-2020 08:31,b'RT @flyasjaay: Verizon *',Verizon,0,0,,0,,,,,
18-03-2020 08:31,b'@eatjaredtweets damn @verizon wyd w my message ?',damn message,-0.166666667,0.166666667,,-0.027777778,,,,,
18-03-2020 08:30,b'@jonesnews @verizon Do they know how many had influenza or the common cold too?',they know many influenza common cold,0,0,,0,,,,,
18-03-2020 08:28,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,0.1,0.1,,0.01,,,,,
18-03-2020 08:28,b'Yahoo and other Verizon-owned search sites favor Verizon media properties [Study] https://t.co/K10nz2vE8k https://t.co/bepA1WW6Yy',Yahoo other Verizon owned search sites favor Verizon media properties Study https https bepA,0,0,,0,,,,,
18-03-2020 08:28,"b'RT @THR: Video streaming has also seen a bump, up 12 percent during peak usage hours https://t.co/L5zeaKpJZh'",Video streaming also seen bump percent during peak usage hours https zeaKpJZh,0.4,0.9,,0.36,,,,,
18-03-2020 08:24,"b""@JimEllisUk Judging by the Verizon store, that's somewhere in the states""",Judging Verizon store that somewhere states,0,0,,0,,,,,
18-03-2020 08:24,"b'RT @BrandoLightShed: Video game engagement is up 75% during peak hours thanks to social distancing, according to \xe2\x81\xa6@verizon\xe2\x81\xa9  https://t.co/u\xe2\x80\xa6'",Video game engagement during peak hours thanks social distancing according https,0.136363636,0.5,,0.068181818,,,,,
18-03-2020 08:23,b'@BronsonMandi @Marfoogle Verizon was having problems in sub of Cleveland it was on fb for town we live in.  People\xe2\x80\xa6 https://t.co/Ft4rtxarYW',Verizon having problems Cleveland town live People https rtxarYW,0,0,,0,,,,,
18-03-2020 08:23,"b'@SiddyJobe According to Verizon: Gaming usage +75% amid #corona outbreak, as well as a big jump in Video Streaming'",According Verizon Gaming usage amid corona outbreak well jump Video Streaming,0,0,,0,,,,,
18-03-2020 08:22,"b'RT @roundhill: According to Verizon, gaming usage is up 75% week-over-week in the United States. https://t.co/aa5WqvCgUa'",According Verizon gaming usage week over week United States https WqvCgUa,0,0,,0,,,,,
18-03-2020 08:21,"b'@Marfoogle Verizon, it was just the calls from on same plan.  It happened for 5mins/10 calls, we both tried calling\xe2\x80\xa6 https://t.co/5Zh3qUTA5t'",Verizon just calls from same plan happened mins calls both tried calling https qUTA,0,0,,0,,,,,
18-03-2020 08:21,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,0,0,,0,,,,,
18-03-2020 08:19,"b'RT @verizon: As millions of us are changing the way we live &amp; work, we understand the importance of staying connected to businesses, commun\xe2\x80\xa6'",millions changing live work understand importance staying connected businesses commun,0.5,0.6,,0.3,,,,,
18-03-2020 17:55,"b""We're so upset - we really wanted to be here for our community as long as possible but @verizon has refused to work\xe2\x80\xa6 https://t.co/aVXWUVy8J7""",upset really wanted here community long possible refused work https aVXWUVy,0,0,,0,,,,,
18-03-2020 17:55,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,0.1,0.15,,0.015,,,,,
18-03-2020 17:55,"b'RT @verizon: As millions of us are changing the way we live &amp; work, we understand the importance of staying connected to businesses, commun\xe2\x80\xa6'",millions changing live work understand importance staying connected businesses commun,0,0,,0,,,,,
18-03-2020 17:54,b'@hehaithme I work at Verizon https://t.co/gJsF7pSN0Y',work Verizon https gJsF,0.2,0.6,,0.12,,,,,
18-03-2020 17:54,"b'@verizon how you gonna give me the option to schedule a call back, and then proceed to call me back and put me on a\xe2\x80\xa6 https://t.co/XgdDKBmEAl'",gonna give option schedule call back then proceed call back https XgdDKBmEAl,0,0,,0,,,,,
18-03-2020 17:54,b'RT @FatKidDeals: NEW iPhone 6s for $99!!       \n                   \nhttps://t.co/fzBipKiXro       \n \nPROMOTION: Trade in for an iPhone 11 a\xe2\x80\xa6',iPhone nhttps fzBipKiXro nPROMOTION Trade iPhone,0.7,0.6,,0.42,,,,,
18-03-2020 17:54,b'@verizon @VZWSupport So why if I\xe2\x80\x99m up to date on payments do i not have service. This is the second time it\xe2\x80\x99s happe\xe2\x80\xa6 https://t.co/lUXpdal4Mz',date payments have service This second time happe https lUXpdal,0,0,,0,,,,,
18-03-2020 17:54,b'Today was our last day to offer to go sales before the weather turns and @verizon is now shutting us down to do con\xe2\x80\xa6 https://t.co/KyUDkP6J4E',Today last offer sales before weather turns shutting down https KyUDkP,0,0,,0,,,,,
18-03-2020 17:54,b'RT @DealNewsDeals: Verizon Wireless: No activation fee when purchasing a phone - https://t.co/TYl6PZaCT6',Verizon Wireless activation when purchasing phone https PZaCT,0,0,,0,,,,,
18-03-2020 17:54,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,0,0,,0,,,,,
18-03-2020 17:53,"b""@NYCHealthCommr @CoreyinNYC Why can't we close these non-essential stores?  Do people really need to go into Banana\xe2\x80\xa6 https://t.co/nYqJqVEu4T""",close these essential stores people really need into Banana https nYqJqVEu,0,0,,0,,,,,
18-03-2020 17:53,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,0.33,0.52,,0.1716,,,,,
18-03-2020 17:53,b'Day 3!!! Without internet. Verizon has been doing something in my neighbors yard and I haven\xe2\x80\x99t had internet since!\xe2\x80\xa6 https://t.co/3hqaXwjpUn',Without internet Verizon been doing something neighbors yard haven internet since https hqaXwjpUn,0,0,,0,,,,,
18-03-2020 17:53,"b'Gaming Usage Up 75 Percent Amid Coronavirus Outbreak, Verizon Reports https://t.co/01IBMolRKk via @thr'",Gaming Usage Percent Amid Coronavirus Outbreak Verizon Reports https IBMolRKk,0.2,0.4,,0.08,,,,,
19-03-2020 03:42,"b'Wonder if someone steps-up to buy PointsBet? Stock is being obliterated... Yahoo (Verizon) got in bed with MGM, but\xe2\x80\xa6 https://t.co/GYCXGObfzR'",Wonder someone steps PointsBet Stock being obliterated Yahoo Verizon with https GYCXGObfzR,0,0,,0,,,,,
19-03-2020 03:42,"b""@verizon I'd capture stunning images of the sky. That's what I like to do. #GalaxyS20onVerizon5G  #Contest""",capture stunning images That what like GalaxyS onVerizon Contest,-0.5,1,,-0.5,,,,,
19-03-2020 03:41,"b""@verizon I'd capture and share everything from event videos to sightseeing pictures while traveling to selfies in b\xe2\x80\xa6 https://t.co/HWUNyibhcy""",capture share everything from event videos sightseeing pictures while traveling selfies https HWUNyibhcy,0.25,0.333333333,,0.083333333,,,,,
19-03-2020 03:41,b'Service issues so far this week &amp; it\xe2\x80\x99s only Wed\n@verizon (Cell Service) Down\n@GetSpectrum (Internet)Down\n@DIRECTV (\xe2\x80\xa6 https://t.co/MZcU7kdjHs',Service issues this week only Cell Service Down Internet Down https MZcU kdjHs,0,0,,0,,,,,
19-03-2020 03:39,b'i hope my wifi gets corona virus and dies and i can get rid of verizon fios forever. @verizonfios i hope your company goes out of business',hope wifi gets corona virus dies verizon fios forever hope your company goes business,0,0.066666667,,0,,,,,
19-03-2020 03:38,b'@tmoble @PcMetro @verizon please check into this. While Anchored off Key west I sent crew to pay my phone bill. The\xe2\x80\xa6 https://t.co/vn0O9S3Zqq',please check into this While Anchored west sent crew phone bill https,0.2,0.2,,0.04,,,,,
19-03-2020 03:38,"b'Totally forgot I actually did this. Here, nothing matters anymore, so you can have it https://t.co/EkWoEcWGNT'",Totally forgot actually this Here nothing matters anymore have https EkWoEcWGNT,0,0,,0,,,,,
19-03-2020 03:37,"b'I\xe2\x80\x99m on @verizon help chat and ask how much something costs. The agent goes, \xe2\x80\x9cit costs what it costs a month\xe2\x80\x9d...geee thanks dude \xf0\x9f\xa4\xa3'",help chat much something costs agent goes costs what costs month geee thanks dude,0.5,0.5,,0.25,,,,,
19-03-2020 03:37,b'Apple iPhone 11 64GB White - (Verizon Wireless) 4G LTE MWKN2LLA A2111  ( 73 Bids )   #Apple  #iPhone  https://t.co/cL81R0SHxP',Apple iPhone White Verizon Wireless MWKN Bids Apple iPhone https SHxP,0.5,0.5,,0.25,,,,,
19-03-2020 03:36,b'Unless Verizon is informing me that they are going to cut my bill or have some sort of financial aid due to what is\xe2\x80\xa6 https://t.co/zenAAcePyO',Unless Verizon informing that they going bill have some sort financial what https zenAAcePyO,0,0,,0,,,,,
19-03-2020 03:35,b'The way Verizon has been I might have to switch to Lana\xe2\x80\x99s network https://t.co/oIYiFy0kFP',Verizon been might have switch Lana network https oIYiFy,0,0,,0,,,,,
19-03-2020 03:35,"b'@hansvestberg @verizon I asked for help, only offered $5.00 dollars off my bill of $126.00 dollars, which I just pa\xe2\x80\xa6 https://t.co/R2OimeGEal'",asked help only offered dollars bill dollars which just https OimeGEal,0,0,,0,,,,,
