,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
17-03-2020 17:20,"b'RT @tracySprint: Our top priority is to keep @Sprint customers, employees and communities safe \xf0\x9f\x92\x9b https://t.co/3lDtVSrgXw'",priority keep customers employees communities safe https lDtVSrgXw,0.5,0.5,,0.25,,,
18-03-2020 08:18,b'RT @tracySprint: The health &amp; safety of our #SprintFam and customers is our top priority and we\xe2\x80\x99ll temporarily close approx. 71% of @Sprint\xe2\x80\xa6',health safety SprintFam customers priority temporarily close approx,0,0,,0,,,
18-03-2020 07:56,b'@Whtapl @ATT @TMobile @sprint @MetroPCS Good point!',Good point,0.5,0.5,,0.25,,,
18-03-2020 07:48,b'@sprint @sprintcare Cell tower is down in San Angelo Texas \xe2\x9c\x8c\xef\xb8\x8f',care Cell tower down Angelo Texas,0.166666667,0.5,,0.083333333,,,
18-03-2020 07:46,b'RT @tracySprint: The health &amp; safety of our #SprintFam and customers is our top priority and we\xe2\x80\x99ll temporarily close approx. 71% of @Sprint\xe2\x80\xa6',health safety SprintFam customers priority temporarily close approx,0.5,0.5,,0.25,,,
18-03-2020 07:46,b'RT @ChappySprint: We are in uncharted territory and our @sprint leadership team has taken great actions to maintain the ability to serve ou\xe2\x80\xa6',uncharted territory leadership team taken great actions maintain ability serve,0.5,0.55,,0.275,,,
18-03-2020 07:44,b'RT @sprintnews: New #COVID19 announcement: @Sprint customers to get expanded roaming access on the T-Mobile network for next 60 days. [Merg\xe2\x80\xa6',COVID announcement customers expanded roaming access Mobile network next days Merg,0.214814815,0.62962963,,0.135253772,,,
18-03-2020 07:41,b'@verizon @sprint can you say the same?',same,-0.15,0.3,,-0.045,,,
18-03-2020 07:41,b'@sprint y\xe2\x80\x99all still taking my money in this virus time? Like y\xe2\x80\x99all for real? Can\xe2\x80\x99t even get a month free ?',still taking money this virus time Like real even month free,0,0,,0,,,
18-03-2020 07:29,"b'Thank you @sprint , you finally did something right \xf0\x9f\x98\x89 https://t.co/ONC24RnhQM'",Thank finally something right https RnhQM,-0.3,0.3,,-0.09,,,
18-03-2020 06:53,"b'RT @OMFGITSOSCAR: Ok I\xe2\x80\x99m having a meltdown rn. \n\nHey @sprint please for the love of god help me, my service keeps dropping and now it\xe2\x80\x99s say\xe2\x80\xa6'",having meltdown nHey please love help service keeps dropping,0.1875,0.4375,,0.08203125,,,
18-03-2020 06:36,b'RT @tracySprint: The health &amp; safety of our #SprintFam and customers is our top priority and we\xe2\x80\x99ll temporarily close approx. 71% of @Sprint\xe2\x80\xa6',health safety SprintFam customers priority temporarily close approx,-0.155555556,0.288888889,,-0.044938272,,,
18-03-2020 06:36,b'RT @_tferrell: Here at the Samwill Rd Sprint store we have limited our open hours in order to keep employees and customers safe. We will do\xe2\x80\xa6',Here Samwill Sprint store have limited open hours order keep employees customers safe will,0,0,,0,,,
18-03-2020 06:26,"b'everyime i use an emoji my phone freeze up, @sprint wassup with that?'",everyime emoji phone freeze wassup with that,0.1875,0.4375,,0.08203125,,,
18-03-2020 06:13,b'Keeping any of your doors open is a complete disregard for the safety of all Americans.  @Sprint @TMobile @verizon\xe2\x80\xa6 https://t.co/HDZtYakk7D',Keeping your doors open complete disregard safety Americans https HDZtYakk,0.166666667,0.5,,0.083333333,,,
18-03-2020 06:08,b'@sprint @cnnbrk We have received reports that you are forcing employees to work these select locations instead of a\xe2\x80\xa6 https://t.co/5Psc6amkJ4',have received reports that forcing employees work these select locations instead https amkJ,0.5,0.5,,0.25,,,
18-03-2020 17:42,b'RT @StrengthCoachMJ: Here\xe2\x80\x99s one of the best exercises you can do while gyms are closed during COVID-19. \n\nFind a hill and sprint it! \n\nZero\xe2\x80\xa6',Here best exercises while gyms closed during COVID nFind hill sprint nZero,0,0,,0,,,
18-03-2020 17:42,b'I would like to commend Summer @sprint sorry I missed her last name but she is in the Philippines and has gone abov\xe2\x80\xa6 https://t.co/lkBvUZ7fHg',would like commend Summer sorry missed last name Philippines gone abov https lkBvUZ,0.5,0.5,,0.25,,,
18-03-2020 17:42,"b'RT @killnicole: A few months ago our team ran our first remote design sprint in Figma, and it worked! \xf0\x9f\x9a\x80\n\nToday @_leotho, @berndplontsch, an\xe2\x80\xa6'",months team first remote design sprint Figma worked nToday,0.166666667,0.5,,0.083333333,,,
18-03-2020 17:42,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,0.5,0.5,,0.25,,,
18-03-2020 17:42,b'Starting #CampNaNoWriMo early. Doing a 5 minute word sprint at 1:45. Who wants in?',Starting CampNaNoWriMo early Doing minute word sprint wants,0.5,0.55,,0.275,,,
18-03-2020 17:42,"b""RT @DropboxDesign: Keep your ideas flowing! Check out @cheecheelin's distributed sprint kit to help with ideation when your team can't be i\xe2\x80\xa6""",Keep your ideas flowing Check distributed sprint help with ideation when your team,0.214814815,0.62962963,,0.135253772,,,
18-03-2020 17:41,b'RT @coachstorms: No one is gonna go easy on you this fall because you couldn\xe2\x80\x99t find a way to work today. This is a time where some will fal\xe2\x80\xa6',gonna easy this fall because couldn find work today This time where some will,-0.15,0.3,,-0.045,,,
18-03-2020 17:41,"b""RT @DropboxDesign: Keep your ideas flowing! Check out @cheecheelin's distributed sprint kit to help with ideation when your team can't be i\xe2\x80\xa6""",Keep your ideas flowing Check distributed sprint help with ideation when your team,0,0,,0,,,
18-03-2020 17:41,"b'RT @Faux_Gruden: Wow. Tom Brady to Tampa Bay. Seeing him in a Bucs jersey will be like seeing Jordan on the Wizards, Montana on the Chiefs,\xe2\x80\xa6'",Brady Tampa Seeing Bucs jersey will like seeing Jordan Wizards Montana Chiefs,-0.3,0.3,,-0.09,,,
18-03-2020 17:41,b'Did someone say Sprint work https://t.co/zEfN18qCDh',someone Sprint work https zEfN qCDh,0.1875,0.4375,,0.08203125,,,
18-03-2020 17:41,"b'ATT, T-Mobile, Sprint close thousands of retail stores nationwide (Mike Dano/Light Reading:) https://t.co/p1SpzHcnYH'",Mobile Sprint close thousands retail stores nationwide Mike Dano Light Reading https SpzHcnYH,-0.155555556,0.288888889,,-0.044938272,,,
18-03-2020 17:41,b'I hate going in Sprint Mart. Walk outta there smelling like 100 day old grease.',hate going Sprint Mart Walk outta there smelling like grease,0,0,,0,,,
19-03-2020 03:38,"b'So here it is 8pm and I have spent an entire day dealing with this @Sprint  #Netstick , first waiting all day for i\xe2\x80\xa6 https://t.co/lYR0SOOBji'",here have spent entire dealing with this Netstick first waiting https SOOBji,0,0,,0,,,
19-03-2020 03:34,"b'So I fucked up my phone which was an iPhone 7, I took it to @sprint and they sent it to @Apple to get it fixed whil\xe2\x80\xa6 https://t.co/HXKjezM2Zi'",fucked phone which iPhone took they sent fixed whil https HXKjezM,0.55,0.8,,0.44,,,
19-03-2020 03:24,"b'It\xe2\x80\x99s not a @sprint, it\xe2\x80\x99s a @lamarathon... doh! https://t.co/Bfb6o5kKrz'",https kKrz,0,0.2,,0,,,
19-03-2020 03:22,b'@sprint A company shows its\xe2\x80\x99 true colors in situations like these. @TMobile closed almost all stores and ONLY volun\xe2\x80\xa6 https://t.co/bSfCBZaGSB',company shows true colors situations like these closed almost stores ONLY volun https bSfCBZaGSB,0,0,,0,,,
19-03-2020 03:22,"b'RT @JessePagan_: All four major U.S. phone carriers (@ATT, @sprint, @TMobile, @verizon) have signed the ""Keep Americans Connected Pledge,""\xe2\x80\xa6'",four major phone carriers have signed Keep Americans Connected Pledge,-0.016666667,0.355555556,,-0.005925926,,,
19-03-2020 03:21,b'@_handsmedevil @sprint I just clicked and read the link so basically no smh',just clicked read link basically,0,0,,0,,,
19-03-2020 03:20,b'I love how @sprint response to the virus is closing down stores and not you know extending bill due dates since a l\xe2\x80\xa6 https://t.co/GO2rHbyPii',love response virus closing down stores know extending bill dates since https rHbyPii,0.0625,0.5,,0.03125,,,
19-03-2020 03:19,"b'@sprint ya are the worstttt, metro gotta have better service than ya \xf0\x9f\x99\x84'",worstttt metro gotta have better service than,0.8,0.75,,0.6,,,
19-03-2020 03:19,b'@sprint so I got $60 due for my bill on the 1st do I still need to pay that or no?',bill still need that,0.5,0.625,,0.3125,,,
19-03-2020 03:17,b'RT @RealKhalilU: Hey @sprint are ya\xe2\x80\x99ll selling the new Ipad Pro? \xf0\x9f\x91\x80',selling Ipad,0,0,,0,,,
19-03-2020 03:15,"b'With everyone streaming online classes, FaceTime, @facebooklive, @netflix, @PrimeVideo, etc. this will be the test\xe2\x80\xa6 https://t.co/8JclHLs6jN'",With everyone streaming online classes FaceTime this will test https JclHLs,0,0,,0,,,
19-03-2020 03:15,b'Hey @sprint are ya\xe2\x80\x99ll selling the new Ipad Pro? \xf0\x9f\x91\x80',selling Ipad,0,0,,0,,,
19-03-2020 03:15,b'RT @marceloclaure: I\xe2\x80\x99m in awe of the #SprintFam during this uncertain time in our history. Especially our front lines. Thank you to the @Sp\xe2\x80\xa6',SprintFam during this uncertain time history Especially front lines Thank,0,0,,0,,,
19-03-2020 03:11,"b'RT @tracySprint: Now, more than ever, we want to help keep families, friends and communities safe &amp; connected \xf0\x9f\x92\x9b @Sprint customers will have\xe2\x80\xa6'",more than ever want help keep families friends communities safe connected customers will have,0,0,,0,,,
19-03-2020 03:07,"b'RT @MarkWarner: A few days ago, I sent letters to the largest ISPs calling on them to suspend caps and fees during the coronavirus outbreak\xe2\x80\xa6'",days sent letters largest ISPs calling them suspend caps fees during coronavirus outbreak,0,0,,0,,,
10-03-2020 16:36,b'@sprint is anyone else having trouble with they phone connection with these mufuckas',anyone else having trouble with they phone connection with these mufuckas,0,0,,0,,,
10-03-2020 16:30,b'RT @sprint: Make Sundays extra tasty.\xc2\xa0\xf0\x9f\xa5\x93\xc2\xa0Buy one brunch food item on Sundays at @Topgolf and get another brunch food item on us with #MySpri\xe2\x80\xa6',Make Sundays extra tasty brunch food item Sundays another brunch food item with MySpri,0.55,0.8,,0.44,,,
10-03-2020 16:28,"b""Service on @sprint is so GOD AWFUL in downtown Denver, they can't even update their own god damned service properly. https://t.co/e9IVfW1Rzg""",Service AWFUL downtown Denver they even update their damned service properly https IVfW,0,0.2,,0,,,
10-03-2020 16:27,b'Honestly @sprint you guys are the fucking worst service provider ever. YOUR SHIT IS GARBAGE!!!!!',Honestly guys fucking worst service provider ever YOUR SHIT GARBAGE,0,0,,0,,,
10-03-2020 16:26,b'I really hope @sprint goes bankrupt. They really robbed me when I have absolutely nothing',really hope goes bankrupt They really robbed when have absolutely nothing,-0.016666667,0.355555556,,-0.005925926,,,
10-03-2020 16:25,b'what to do?  https://t.co/Er22omUlna has been blocked at work -- @sprint service sucks here and cant get service AN\xe2\x80\xa6 https://t.co/sLBImqpozf',what https omUlna been blocked work service sucks here cant service https sLBImqpozf,0,0,,0,,,
10-03-2020 16:25,"b'@Sprint, @TwitterSupport, why are my posts grey colored instead of filling in with color?'",posts grey colored instead filling with color,0.0625,0.5,,0.03125,,,
10-03-2020 16:22,"b'RT @MichelCombes: All my @Sprint employees have an opportunity to lead, and I\xe2\x80\x99m proud every time I see them getting excited about making a\xe2\x80\xa6'",employees have opportunity lead proud every time them getting excited about making,0.8,0.75,,0.6,,,
10-03-2020 16:15,b'@MichelCombes @sprint @andremoore08 Love to see this diversity!',Love this diversity,0.5,0.625,,0.3125,,,
10-03-2020 16:12,"b'All my @Sprint employees have an opportunity to lead, and I\xe2\x80\x99m proud every time I see them getting excited about mak\xe2\x80\xa6 https://t.co/L7MGO0zuut'",employees have opportunity lead proud every time them getting excited about https zuut,0,0,,0,,,
10-03-2020 16:09,b'Highly recommend avoiding doing business with @verizon . Seems they have known about tower issues in the Saint Loui\xe2\x80\xa6 https://t.co/Rl5A5fYwYl',Highly recommend avoiding doing business with Seems they have known about tower issues Saint Loui https fYwYl,0,0,,0,,,
10-03-2020 16:07,b'@sprint why do you suck so much?',suck much,0,0,,0,,,
10-03-2020 16:03,"b""Why is it that with @ATT I can have FULL BARS and a 4G LTE but have ZERO service?\nWhat's the point of paying almost\xe2\x80\xa6 https://t.co/1tRiRoptlE""",that with have FULL BARS have ZERO service nWhat point paying almost https tRiRoptlE,0,0,,0,,,
10-03-2020 16:03,"b'Suck my ass @sprint , yall have the worst service ever smh'",Suck yall have worst service ever,0,0,,0,,,
10-03-2020 15:52,b'@Mr71North @sprint Whatcha gonna do if you break your phone?',Whatcha gonna break your phone,0,0,,0,,,
20-03-2020 17:16,"b'RT @KwaplkiUba: Women in Yerwa, Google how much it cost to attend a"" Design Sprint"" Lectures in the abroad, you wouldn\'t want to miss this\xe2\x80\xa6'",Women Yerwa Google much cost attend Design Sprint Lectures abroad wouldn want miss this,0,0,,0,,,
20-03-2020 17:16,"b'NEMESIS CAN SPRINT, HAS A ROCKET LAUNCHER, FLAMETHROWER, AND TENTACLES??? W H Y https://t.co/pzzfu7NOzB'",NEMESIS SPRINT ROCKET LAUNCHER FLAMETHROWER TENTACLES https pzzfu NOzB,0,0,,0,,,
20-03-2020 17:16,b'RT @KeithKunz: Got plenty of time so were getting the sprint cars ready to run more this year. \xf0\x9f\xa4\x9e https://t.co/4cig2sipGX',plenty time were getting sprint cars ready more this year https sipGX,0,0,,0,,,
20-03-2020 17:16,"b'RT @johnsjb1: Let\xe2\x80\x99s get after this Friday!  Remember this is a marathon not a sprint.  Take care of yourself this weekend, #ONENATION!  @na\xe2\x80\xa6'",after this Friday Remember this marathon sprint Take care yourself this weekend ONENATION,-0.504761905,0.752380952,,-0.379773243,,,
20-03-2020 17:16,"b'The latest @Sprint 5G: all the phones, deals, coverage and pricing you need. https://t.co/uBJQ1BhS7q'",latest phones deals coverage pricing need https uBJQ,0,0,,0,,,
20-03-2020 17:16,b'RT @coachriordan: Friday Challenge:\n\nSpeed/Strength\n8x25 pushups\n8x25 crunches\n6x25 air squats\n4x10 lunges each leg\n4x10 pull-ups \n\nForm Ru\xe2\x80\xa6',Friday Challenge nSpeed Strength pushups crunches squats lunges each pull nForm,0,0,,0,,,
20-03-2020 17:15,b'Got plenty of time so were getting the sprint cars ready to run more this year. \xf0\x9f\xa4\x9e https://t.co/4cig2sipGX',plenty time were getting sprint cars ready more this year https sipGX,0.25,0.333333333,,0.083333333,,,
20-03-2020 17:15,b'@MaIdiniEra Ronaldo\xe2\x80\x99s sprint form has always been weird as hell',Ronaldo sprint form always been weird hell,-0.05,0.4,,-0.02,,,
20-03-2020 17:15,b'@KharloKong Nope. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f No time-skipping for me. It comes with the territory. Animal Crossing isn\xe2\x80\x99t a sprint. There\xe2\x80\xa6 https://t.co/DNVBfkX7rC',Nope time skipping comes with territory Animal Crossing sprint There https DNVBfkX,0,1,,0,,,
20-03-2020 17:15,"b""I'm about to cry moe......I went to the sprint store to get my new phone and the bitch is closed for a few days cuz\xe2\x80\xa6 https://t.co/2vXJAODE4n""",about went sprint store phone bitch closed days https vXJAODE,0,0,,0,,,
20-03-2020 17:15,b'At&amp;t needs to ship out my XR already my 6s* with sprint is pure g a r b a g e',needs ship already with sprint pure,0,0,,0,,,
20-03-2020 17:15,b'RT @mtorores: Works even more!!!! Sensors and instrumentation coming to life! So happy with this sprint!!! The team around the #InnspiraMED\xe2\x80\xa6',Works even more Sensors instrumentation coming life happy with this sprint team around InnspiraMED,0.0625,0.5,,0.03125,,,
20-03-2020 17:15,b'@sprint I purchased an iPhone 11 on Best Buy with your new plan where I switch in my old phone. I tried going to sp\xe2\x80\xa6 https://t.co/UYsrw7IsVe',purchased iPhone Best with your plan where switch phone tried going https UYsrw IsVe,0,0,,0,,,
