,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
19-03-2020 03:36,b'RT @CityofPhoenixAZ: To watch the meeting live:\n*Stream: https://t.co/bQ0Uetx6fz \n*Watch on TV: Cox Ch. 11 or CenturyLink 8005\n*Or call-in\xe2\x80\xa6',watch meeting live Stream https Uetx Watch CenturyLink call,0,0,,0,,,
19-03-2020 03:26,b'@TheatreRBH @CenturyLink @netflix @hulu Thanks!',Thanks,0.35,0.55,,0.1925,,,
19-03-2020 03:21,b'To watch the meeting live:\n*Stream: https://t.co/bQ0Uetx6fz \n*Watch on TV: Cox Ch. 11 or CenturyLink 8005\n*Or call-\xe2\x80\xa6 https://t.co/3Ub54R6a39',watch meeting live Stream https Uetx Watch CenturyLink call https,0.3,0.3,,0.09,,,
19-03-2020 03:14,"b'Ah yes, the high quality internet of CenturyLink https://t.co/UBIAF29thA'",high quality internet CenturyLink https UBIAF,-0.155555556,0.288888889,,-0.044938272,,,
19-03-2020 03:10,"b'RT fiberguide1: Special report: How fiber feeds AT&amp;T, CenturyLink and Verizon https://t.co/jDfGIpAQRb'",fiberguide Special report fiber feeds CenturyLink Verizon https jDfGIpAQRb,1,1,,1,,,
19-03-2020 03:09,"b'Special report: How fiber feeds AT&amp;T, CenturyLink and Verizon https://t.co/EzCG57OZJV'",Special report fiber feeds CenturyLink Verizon https EzCG OZJV,0.197916667,0.40625,,0.080403646,,,
19-03-2020 03:07,"b'RT @MarkWarner: A few days ago, I sent letters to the largest ISPs calling on them to suspend caps and fees during the coronavirus outbreak\xe2\x80\xa6'",days sent letters largest ISPs calling them suspend caps fees during coronavirus outbreak,0.05,0.25,,0.0125,,,
19-03-2020 03:06,b'@boisemayor @SUEZwaterID @idahopower @CenturyLink @sparklightcares Would this also stop from any interest charges / fees accruing?',Would this also stop from interest charges fees accruing,-0.1,0.1,,-0.01,,,
19-03-2020 03:05,b'RT @boisemayor: Now is the time to come together and help one another. Thank you @SUEZwaterID @intermountaingas @idahopower @CenturyLink @s\xe2\x80\xa6',time come together help another Thank,0.197916667,0.40625,,0.080403646,,,
19-03-2020 02:59,b'@sheldonsearth @CenturyLink Great request!! Hope they grant it!',Great request Hope they grant,0,0,,0,,,
19-03-2020 02:56,b'@OBXtoday Glad I went back to CenturyLink for internet and have Roku #SpectrumSucks',Glad went back CenturyLink internet have Roku SpectrumSucks,0.133333333,0.462962963,,0.061728395,,,
19-03-2020 02:47,"b'@CenturyLink may be the worst internet provider out there, they are dog shit. https://t.co/iqy8PegcLe'",worst internet provider there they shit https PegcLe,-0.1,0.85,,-0.085,,,
19-03-2020 02:45,b'Today\xe2\x80\x99s #PHX City Council Special Meeting has resumed:\n\n\xf0\x9f\x92\xbbStream: https://t.co/bQ0Uetx6fz \n\n\xf0\x9f\x93\xba Watch on TV: Cox Ch. 1\xe2\x80\xa6 https://t.co/Cx5pJp0MER',Today City Council Special Meeting resumed xbbStream https Uetx Watch https,0.433333333,0.833333333,,0.361111111,,,
19-03-2020 02:44,"b""@CenturyLink I've been without internet since this morning after the Quake here in Utah haven't heard a thing about when it will be back on""",been without internet since this morning after Quake here Utah haven heard thing about when will back,0,0,,0,,,
19-03-2020 02:42,"b'RT @MarkWarner: A few days ago, I sent letters to the largest ISPs calling on them to suspend caps and fees during the coronavirus outbreak\xe2\x80\xa6'",days sent letters largest ISPs calling them suspend caps fees during coronavirus outbreak,-0.1,0.6,,-0.06,,,
19-03-2020 17:19,"b""We know you're all feeling the strain! But you are keeping #iowacity connected, working and safe right now! Your AR\xe2\x80\xa6 https://t.co/J1sTHyZlL3""",know feeling strain keeping iowacity connected working safe right Your https sTHyZlL,0,0,,0,,,
19-03-2020 17:18,"b'Interested in a job in #Norcross, GA? This could be a great fit: https://t.co/FJYXCdVBsi #Sales'",Interested Norcross This could great https FJYXCdVBsi Sales,0.35,0.55,,0.1925,,,
19-03-2020 17:16,b'@CenturyLink I been on hold for almost 15 minutes to change my address \nCOUNT YOUR FUCKIN DAYS BITCH',been hold almost minutes change address nCOUNT YOUR FUCKIN DAYS BITCH,0.3,0.3,,0.09,,,
19-03-2020 17:16,"b'RT @EducationMN: If students need internet access while schools are closed, these companies are offering it for free or reduced cost for ne\xe2\x80\xa6'",students need internet access while schools closed these companies offering free reduced cost,-0.155555556,0.288888889,,-0.044938272,,,
19-03-2020 17:16,"b""there's so many people chatting with CenturyLink that it overflowed to 1 second wait time\n\nmy last attempt was 293\xe2\x80\xa6 https://t.co/jq5LjgqNeJ""",there many people chatting with CenturyLink that overflowed second wait time last attempt https LjgqNeJ,1,1,,1,,,
19-03-2020 17:15,"b'In a Q&amp;A with @Channel_Online, @LisaMillerCTL provides an update on how @CenturyLink is providing more opportunitie\xe2\x80\xa6 https://t.co/lcHMsD66kU'",with provides update providing more opportunitie https lcHMsD,0.197916667,0.40625,,0.080403646,,,
19-03-2020 17:03,"b'Click the link in our bio to see currently open #IT jobs like ""LEAD SOFTWARE DEVELOPER"" at CenturyLink in #Littleton, CO.'",Click link currently open jobs like LEAD SOFTWARE DEVELOPER CenturyLink Littleton,0.05,0.25,,0.0125,,,
19-03-2020 17:02,b'RT @Gadgetress: UPDATE: Comcast joins CenturyLink and removes internet data caps because of #COVID2019. Also opens its national Wi-Fi netwo\xe2\x80\xa6',UPDATE Comcast joins CenturyLink removes internet data caps because COVID Also opens national netwo,-0.1,0.1,,-0.01,,,
19-03-2020 17:01,"b'RT @JevinforAZ: \xf0\x9f\x9a\xa8 Arizona Updates as of March 17, 2020 \xf0\x9f\x9a\xa8 \n\nSRP, APS, Southwest Gas, Verizon, and T-Mobile &amp; At&amp;T will not disconnect\n \nCity\xe2\x80\xa6'",Arizona Updates March nSRP Southwest Verizon Mobile will disconnect nCity,0.197916667,0.40625,,0.080403646,,,
19-03-2020 17:00,"b""Don't miss the @CenturyLink Engage Virtual Briefing today at 1:00-1:30 p.m. MT! Join us to learn how #Engage can he\xe2\x80\xa6 https://t.co/jRnXfFXUaS""",miss Engage Virtual Briefing today Join learn Engage https jRnXfFXUaS,0,0,,0,,,
19-03-2020 16:56,"b'Want to work in #KCMO, MO? View our latest opening: https://t.co/JMNGBfFfY1 #Sales'",Want work KCMO View latest opening https JMNGBfFfY Sales,0.133333333,0.462962963,,0.061728395,,,
19-03-2020 16:55,"b'I haven\xe2\x80\x99t even got anything installed yet, and I\xe2\x80\x99m already so dissatisfied with my service with CenturyLink. They a\xe2\x80\xa6 https://t.co/5RXtKqqJwx'",haven even anything installed already dissatisfied with service with CenturyLink They https RXtKqqJwx,-0.1,0.85,,-0.085,,,
19-03-2020 16:55,b'@markminervini Maybe don\xe2\x80\x99t chase and consider one that isn\xe2\x80\x99t a high flyer. https://t.co/eMoLDeQ9LP. https://t.co/aHFAbAsNvF. $ctl',Maybe chase consider that high flyer https eMoLDeQ https aHFAbAsNvF,0.433333333,0.833333333,,0.361111111,,,
19-03-2020 16:51,"b'RT @mainpopgirI: Highest Single-Night Female Tour Grosses of the Decade:\n1. @taylorswift13, reputation ST, NRG Stadium \xe2\x80\x94 $9,530,275\n2. @tay\xe2\x80\xa6'",Highest Single Night Female Tour Grosses Decade reputation Stadium,0,0,,0,,,
19-03-2020 16:49,"b'@MattMiller414 they all trash on CenturyLink and praise Cox internet, but their Cox goes down like once a week.  Me\xe2\x80\xa6 https://t.co/zrZJYkJ04H'",they trash CenturyLink praise internet their goes down like once week https zrZJYkJ,-0.1,0.6,,-0.06,,,
20-03-2020 17:05,b'@CenturyLink  yo I need someone to contact me. I have had your interner for less than a day and it is already messing up. Please fix',need someone contact have your interner less than already messing Please,0,0,,0,,,
20-03-2020 17:04,"b""If you're looking for work in CO, check out this job: https://t.co/Ym4yyTAEek #SkilledTrade""",looking work check this https yyTAEek SkilledTrade,0,0,,0,,,
20-03-2020 17:04,b'@ASchirg @FairbanksLocal Were back on line!! Just typical Centurylink....',Were back line Just typical Centurylink,0.15,0.45,,0.0675,,,
20-03-2020 17:02,"b'Per @CenturyLink CEO Jeff Story, #fiber builds and digital transformation create a ""virtuous cycle."" #TGIFiber https://t.co/pK4ZiMTLqp'",Jeff Story fiber builds digital transformation create virtuous cycle TGIFiber https ZiMTLqp,0,0,,0,,,
20-03-2020 17:00,b'Don\xe2\x80\x99t let #security risks prevent your team from working remotely. Here\xe2\x80\x99s how to overcome the obstacles. #WFH\xe2\x80\xa6 https://t.co/zo1A0Fjbfo',security risks prevent your team from working remotely Here overcome obstacles https Fjbfo,0,0,,0,,,
20-03-2020 16:55,"b'Don\'t submit then quit. Apply for jobs like ""ACCOUNT DIRECTOR II"" at CenturyLink, then look for people you might kn\xe2\x80\xa6 https://t.co/P3hOxyd9Jh'",submit then quit Apply jobs like ACCOUNT DIRECTOR CenturyLink then look people might https hOxyd,-0.2,0.8,,-0.16,,,
20-03-2020 16:55,"b'Join the CenturyLink team! See our latest job opening here: https://t.co/hEh2Cdz4V7 #Sales #Philadelphia, PA'",Join CenturyLink team latest opening here https Sales Philadelphia,0.285714286,0.535714286,,0.153061224,,,
20-03-2020 16:54,"b'CenturyLink is hiring in #Broomfield, CO! Read about our latest #Engineering job opening via the link in our bio: S\xe2\x80\xa6 https://t.co/fc86gybScM'",CenturyLink hiring Broomfield Read about latest Engineering opening link https gybScM,0,0,,0,,,
20-03-2020 16:48,b'See our latest England job and click to apply: SR SALES ENGINEER - https://t.co/qDYeVbWpAU #Sales',latest England click apply SALES ENGINEER https qDYeVbWpAU Sales,-0.0625,0.1875,,-0.01171875,,,
20-03-2020 16:45,b'Tripling #SD-WAN reach to over 100 countries is only one of the many ways by which CenturyLink continues to provide\xe2\x80\xa6 https://t.co/YI1veMIH2Z',Tripling reach over countries only many ways which CenturyLink continues provide https veMIH,-0.2,0.8,,-0.16,,,
20-03-2020 16:44,"b'Can you recommend anyone for this job? Sr Account Director - Specialized Sales - NY/NJ - https://t.co/I5fr6YFKXv #Sales #NewYork, NY'",recommend anyone this Account Director Specialized Sales https YFKXv Sales NewYork,0,0,,0,,,
20-03-2020 16:42,"b""We're hiring in #StPaul, MN! Click the link in our bio to apply to this job and more: Account Manager Senior - Insi\xe2\x80\xa6 https://t.co/AKtLvitSfh""",hiring StPaul Click link apply this more Account Manager Senior Insi https AKtLvitSfh,0.2,0.1,,0.02,,,
20-03-2020 16:42,"b'Zoom: Your internet is unreliable \nme: See, @centurylink???!!!!!'",Zoom Your internet unreliable,0,0,,0,,,
20-03-2020 16:34,b'@Colin30241388 @CenturyLink_Fld @Seahawks Gurley signing w/ the Falcons as Devonta Freeman is good fit for the Seah\xe2\x80\xa6 https://t.co/tL0ZeQ46hT',Gurley signing Falcons Devonta Freeman good Seah https,0,0,,0,,,
20-03-2020 16:33,b'@franciedudrey @CenturyLink @bethardCX @Qualtrics Let me tell you about my customer service experience with you. Yo\xe2\x80\xa6 https://t.co/qLezmBlv8z',tell about customer service experience with https qLezmBlv,0,0,,0,,,
05-03-2020 03:04,"b'Las Vegas internet, another monopoly. Rising rates with decreased reliability from @CoxComm @CoxHelp Paying a small\xe2\x80\xa6 https://t.co/ewGFtRohsB'",Vegas internet another monopoly Rising rates with decreased reliability from Paying small https ewGFtRohsB,0,0,,0,,,
05-03-2020 02:40,b'RT @ThePEFtoday: Thank you @CenturyLink for sponsoring a shopping spree at the #TeacherEXCHANGE for teachers from @CunninghamColts and @Can\xe2\x80\xa6',Thank sponsoring shopping spree TeacherEXCHANGE teachers from,0,0,,0,,,
05-03-2020 02:29,b'Two companies you cannot rely on with poor customer service and performance: @FedEx and @CenturyLink and avoid both\xe2\x80\xa6 https://t.co/uKRt5NpFnG',companies cannot rely with poor customer service performance avoid both https uKRt NpFnG,0.15,0.45,,0.0675,,,
05-03-2020 02:00,b'Thank you @CenturyLink for sponsoring a shopping spree at the #TeacherEXCHANGE for teachers from @CunninghamColts a\xe2\x80\xa6 https://t.co/GqseATk81o',Thank sponsoring shopping spree TeacherEXCHANGE teachers from https GqseATk,0,0,,0,,,
05-03-2020 00:30,b'New Residential Amenity #CenturyLink https://t.co/T0ZmSkfbF4',Residential Amenity CenturyLink https ZmSkfbF,0,0,,0,,,
04-03-2020 22:28,b'Your personal data is vulnerable to many different types of #cyber attacks. Paying attention to suspicious email at\xe2\x80\xa6 https://t.co/YShf2F1FYM',Your personal data vulnerable many different types cyber attacks Paying attention suspicious email https YShf,-0.2,0.8,,-0.16,,,
04-03-2020 14:19,"b'RT @NathanielRams: For businesses making the transition to cloud communications, the cloud can contribute to growth in three key areas: Enh\xe2\x80\xa6'",businesses making transition cloud communications cloud contribute growth three areas,0.285714286,0.535714286,,0.153061224,,,
04-03-2020 14:12,"b'For businesses making the transition to cloud communications, the cloud can contribute to growth in three key areas\xe2\x80\xa6 https://t.co/HJp4J8wC4K'",businesses making transition cloud communications cloud contribute growth three areas https,0,0,,0,,,
04-03-2020 04:33,"b""@CenturyLink seriously 8 hour window for coming out to help for service!!! that is absurd! don't you think?!\xe2\x80\xa6 https://t.co/6ka1ruWuhX""",seriously hour window coming help service that absurd think https ruWuhX,-0.0625,0.1875,,-0.01171875,,,
04-03-2020 00:08,"b'RT @Channel_Online: #CenturyLink agrees to pay nearly $11 million settlement for advertising, #billing issues in Arizona. https://t.co/QKA5\xe2\x80\xa6'",CenturyLink agrees nearly million settlement advertising billing issues Arizona https,-0.2,0.8,,-0.16,,,
03-03-2020 20:55,b'#CenturyLink\n#Arizona\n#MAGA\n#KAG\nArizona | Arizona Attorney General settles $11 million lawsuit against CenturyLink https://t.co/yxmMvJC7ZZ',CenturyLink Arizona MAGA nArizona Arizona Attorney General settles million lawsuit against CenturyLink https yxmMvJC,0,0,,0,,,
03-03-2020 20:42,b'#CenturyLink will pay $8.5 million in settlement fees for violating the Colorado Consumer Protection Act\xe2\x80\xa6 https://t.co/gpOEEHpCwK',CenturyLink will million settlement fees violating Colorado Consumer Protection https gpOEEHpCwK,0.2,0.1,,0.02,,,
03-03-2020 19:19,b'#CenturyLink has partnered with #Cisco to empower your #enterprise to #collaborate more effectively and efficiently\xe2\x80\xa6 https://t.co/L0OoJLyHYJ',CenturyLink partnered with Cisco empower your enterprise collaborate more effectively efficiently https OoJLyHYJ,0,0,,0,,,
03-03-2020 18:52,b'CenturyLink Team at IBM Research Labs discussion Innovation #CenturyLink https://t.co/zCwpFQsQnq',CenturyLink Team Research Labs discussion Innovation CenturyLink https zCwpFQsQnq,0,0,,0,,,
03-03-2020 17:51,"b'#CenturyLink agrees to pay nearly $11 million settlement for advertising, #billing issues in Arizona. https://t.co/QKA5LBgL9D'",CenturyLink agrees nearly million settlement advertising billing issues Arizona https LBgL,0,0,,0,,,
21-03-2020 08:01,"b'We have 33 jobs open today at CenturyLink, MDLZ (@MDLZ), Qualtrics (@QualtricsLife), and more.'",have jobs open today CenturyLink MDLZ Qualtrics more,0.25,0.4,,0.1,,,
21-03-2020 08:00,b'RT @KOMO4Sports: The Seattle Seahawks announced their plans to support part-time employees who were going to lose wages due to canceled eve\xe2\x80\xa6',Seattle Seahawks announced their plans support part time employees were going lose wages canceled,0.227272727,0.545454545,,0.123966942,,,
21-03-2020 07:56,"b'https://t.co/svkcda4fS3 [STS] The Seahawks and CenturyLink Field will pay more than $700,000 to part-time employees\xe2\x80\xa6 https://t.co/MkxGQOH8Ka'",https svkcda Seahawks CenturyLink Field will more than part time employees https MkxGQOH,0.227272727,0.545454545,,0.123966942,,,
21-03-2020 07:18,"b'RT @TopClassActions: If you were misled by CenturyLink billing practices, you could get cash from a $15.5 million class action settlement.\xe2\x80\xa6'",were misled CenturyLink billing practices could cash from million class action settlement,0.4,0.8,,0.32,,,
21-03-2020 07:13,b'Kris Bryant to CenturyLink Field. #PS4share https://t.co/DkGexYHgFz',Kris Bryant CenturyLink Field share https DkGexYHgFz,0,0,,0,,,
21-03-2020 07:00,"b'RT @bcondotta: A key part of the Seahawks\' announcement today -- ""The Seahawks and CenturyLink Field have committed more than $700,000 to p\xe2\x80\xa6'",part Seahawks announcement today Seahawks CenturyLink Field have committed more than,0.25,0.45,,0.1125,,,
